,Tweet Text,Remove user,Remove url,Remove RT,Remove pun,Remove stop
10,"RT @hopeworldians: 2 years ago hobi @BTS_twt shared with us this masterpiece 💚  
Daydream MV: https://t.co/MKxX6I4C0k

Airplane MV: https:/…","RT  2 years ago hobi  shared with us this masterpiece 💚  
Daydream MV: https://t.co/MKxX6I4C0k

Airplane MV: https:/…","RT  2 years ago hobi  shared with us this masterpiece 💚  
Daydream MV: 

Airplane MV: https:/…","   years ago hobi  shared with us this masterpiece 💚  
Daydream MV: 

Airplane MV: https:/…","   years ago hobi  shared with us this masterpiece 💚  
Daydream MV 

Airplane MV https…","['years', 'ago', 'hobi', 'shared', 'us', 'masterpiece', '💚', 'Daydream', 'MV', 'Airplane', 'MV', 'https…']"
11,"@DePoolreiziger So we can better assist, please reach out to our iMovie Specialists here: https://t.co/IBIY3vMgPj"," So we can better assist, please reach out to our iMovie Specialists here: https://t.co/IBIY3vMgPj"," So we can better assist, please reach out to our iMovie Specialists here: "," So we can better assist, please reach out to our iMovie Specialists here: ", So we can better assist please reach out to our iMovie Specialists here ,"['So', 'better', 'assist', 'please', 'reach', 'iMovie', 'Specialists']"
12,RT @RMConservative: How did we get to the point of relying on China for medical supply? It all began with irresponsible immigration policie…,RT  How did we get to the point of relying on China for medical supply? It all began with irresponsible immigration policie…,RT  How did we get to the point of relying on China for medical supply? It all began with irresponsible immigration policie…,  How did we get to the point of relying on China for medical supply? It all began with irresponsible immigration policie…,  How did we get to the point of relying on China for medical supply It all began with irresponsible immigration policie…,"['How', 'get', 'point', 'relying', 'China', 'medical', 'supply', 'It', 'began', 'irresponsible', 'immigration', 'policie…']"
13,"RT @hopeworldians: 2 years ago hobi @BTS_twt shared with us this masterpiece 💚  
Daydream MV: https://t.co/MKxX6I4C0k

Airplane MV: https:/…","RT  2 years ago hobi  shared with us this masterpiece 💚  
Daydream MV: https://t.co/MKxX6I4C0k

Airplane MV: https:/…","RT  2 years ago hobi  shared with us this masterpiece 💚  
Daydream MV: 

Airplane MV: https:/…","   years ago hobi  shared with us this masterpiece 💚  
Daydream MV: 

Airplane MV: https:/…","   years ago hobi  shared with us this masterpiece 💚  
Daydream MV 

Airplane MV https…","['years', 'ago', 'hobi', 'shared', 'us', 'masterpiece', '💚', 'Daydream', 'MV', 'Airplane', 'MV', 'https…']"
14,"RT @TheBTSNation: Streaming Party #MAPOF7 🎶

• Spotify: (https://t.co/5UyKhyY98w)
• Apple Music: (https://t.co/5vwOm4KjHX)
• Youtube (https…","RT  Streaming Party #MAPOF7 🎶

• Spotify: (https://t.co/5UyKhyY98w)
• Apple Music: (https://t.co/5vwOm4KjHX)
• Youtube (https…","RT  Streaming Party #MAPOF7 🎶

• Spotify: (
• Apple Music: (
• Youtube (https…","  Streaming Party #MAPOF 🎶

• Spotify: (
• Apple Music: (
• Youtube (https…","  Streaming Party MAPOF 🎶

• Spotify 
• Apple Music 
• Youtube https…","['Streaming', 'Party', 'MAPOF', '🎶', '•', 'Spotify', '•', 'Apple', 'Music', '•', 'Youtube', 'https…']"
15,"RT @WORLDMUSICAWARD: 🔝🔟SONGS🌎Apple
1⃣DanceMonkey #TonesAndI
2⃣BlindingLights #TheWeeknd
3⃣DontStartNow #dualipa
4⃣Intentions @justinbieber…","RT  🔝🔟SONGS🌎Apple
1⃣DanceMonkey #TonesAndI
2⃣BlindingLights #TheWeeknd
3⃣DontStartNow #dualipa
4⃣Intentions ","RT  🔝🔟SONGS🌎Apple
1⃣DanceMonkey #TonesAndI
2⃣BlindingLights #TheWeeknd
3⃣DontStartNow #dualipa
4⃣Intentions ","  🔝🔟SONGS🌎Apple
⃣DanceMonkey #onesAndI
⃣BlindingLights #heWeeknd
⃣DontStartNow #dualipa
⃣Intentions ","  🔝🔟SONGS🌎Apple
⃣DanceMonkey onesAndI
⃣BlindingLights heWeeknd
⃣DontStartNow dualipa
⃣Intentions ","['🔝🔟SONGS🌎Apple', '⃣DanceMonkey', 'onesAndI', '⃣BlindingLights', 'heWeeknd', '⃣DontStartNow', 'dualipa', '⃣Intentions']"
16,SHITTTT SLAPPPPPPP TOO MUCH https://t.co/UmBEOh6kvn,SHITTTT SLAPPPPPPP TOO MUCH https://t.co/UmBEOh6kvn,SHITTTT SLAPPPPPPP TOO MUCH ,SHI SLAPPPPPPP OO MUCH ,SHI SLAPPPPPPP OO MUCH ,"['SHI', 'SLAPPPPPPP', 'OO', 'MUCH']"
17,"RT @btschartdata: #MAPOF7 listening party at 12AM KST!

Start the album at the exact time without shuffling and enjoy the album! 🌎🎶

• Spot…","RT  #MAPOF7 listening party at 12AM KST!

Start the album at the exact time without shuffling and enjoy the album! 🌎🎶

• Spot…","RT  #MAPOF7 listening party at 12AM KST!

Start the album at the exact time without shuffling and enjoy the album! 🌎🎶

• Spot…","  #MAPOF listening party at AM KS!

Start the album at the exact time without shuffling and enjoy the album! 🌎🎶

• Spot…","  MAPOF listening party at AM KS

Start the album at the exact time without shuffling and enjoy the album 🌎🎶

• Spot…","['MAPOF', 'listening', 'party', 'AM', 'KS', 'Start', 'album', 'exact', 'time', 'without', 'shuffling', 'enjoy', 'album', '🌎🎶', '•', 'Spot…']"
18,"@AmyMyersMD Hello Dr. Meyers

Thank you for helping us fight Candida.

Avoid fermented food but add Apple Cider Vin… https://t.co/taEfP7DdFn"," Hello Dr. Meyers

Thank you for helping us fight Candida.

Avoid fermented food but add Apple Cider Vin… https://t.co/taEfP7DdFn"," Hello Dr. Meyers

Thank you for helping us fight Candida.

Avoid fermented food but add Apple Cider Vin… "," Hello Dr. Meyers

hank you for helping us fight Candida.

Avoid fermented food but add Apple Cider Vin… "," Hello Dr Meyers

hank you for helping us fight Candida

Avoid fermented food but add Apple Cider Vin… ","['Hello', 'Dr', 'Meyers', 'hank', 'helping', 'us', 'fight', 'Candida', 'Avoid', 'fermented', 'food', 'add', 'Apple', 'Cider', 'Vin…']"
19,"@btschartdata The original version is the best 
#MAPOF7 @BTS_twt 
Link: https://t.co/oRNJCtoMKL https://t.co/XqoFfBrrSG"," The original version is the best 
#MAPOF7  
Link: https://t.co/oRNJCtoMKL https://t.co/XqoFfBrrSG"," The original version is the best 
#MAPOF7  
Link:  "," he original version is the best 
#MAPOF  
Link:  "," he original version is the best 
MAPOF  
Link  ","['original', 'version', 'best', 'MAPOF', 'Link']"
20,"RT @dariaanne: ""Across the #STEM spectrum, from nursing to doctors, to AI folks to people doing coding, database, analytics, architecture..…","RT  ""Across the #STEM spectrum, from nursing to doctors, to AI folks to people doing coding, database, analytics, architecture..…","RT  ""Across the #STEM spectrum, from nursing to doctors, to AI folks to people doing coding, database, analytics, architecture..…","  ""Across the #SEM spectrum, from nursing to doctors, to AI folks to people doing coding, database, analytics, architecture..…",  Across the SEM spectrum from nursing to doctors to AI folks to people doing coding database analytics architecture…,"['Across', 'SEM', 'spectrum', 'nursing', 'doctors', 'AI', 'folks', 'people', 'coding', 'database', 'analytics', 'architecture…']"
21,RT @aurelietshiama: Apple made $8billion off airpods in just one year,RT  Apple made $8billion off airpods in just one year,RT  Apple made $8billion off airpods in just one year,  Apple made $billion off airpods in just one year,  Apple made billion off airpods in just one year,"['Apple', 'made', 'billion', 'airpods', 'one', 'year']"
